"X","time","S","E","I_sc","I_c","I_ct","I_ch","I_cicu","death","R","R_ct","N_contact","N","CumIncid","Cum_import","Cum_ss","CumIncid_tot","CumED_ct","CumAdmit","CumICU","Cumdx_ct","Cumdx_admicu","Cumdx_tot","pSet","dur_latent","dur_incubation","dur_symptomatic","dur_admitted","dur_icu","prob_test","prob_admit_diagnosed","condprob_icu","condprob_cfr","R0","initpop","seed_backCalc","prop_travel_test","drop_Reffective","social_distancing","tau_1","tau_2","tau_1_max","tau_2_max","when_test_increase","Ncases_trigger","serial_interval","event_ss","event_ss_modulo","cfr_among_dx","cfr_among_admit","import_travel","prob_diagnosed","prob_test_max","dur_subclinical","dur_inf","beta","omega","alpha","g1","g2","g3","rate_icu","death_rate","length_of_stay","parm_import","prob_admit","min_SI_calc","max_SI_calc","valid_si_check","validity_cfr_among_dx","valid_cfr_check","prob_test_max_valid","valid_prob_test_max_check","valid_tau_1_check","valid_tau_2_check","valid_prob_test_check","valid_keep","LHS_seed","DailyED_ct","DailyAdmit","ED_visits","case.per100k","DailyIncid_tot","DailyICU","peakIncid","incidence.per100k","Scenario"
8730,0,6196567.65914633,0,81.6704268328265,81.6704268328265,0,0,0,0,0,0,6196731,6196731,0,0,0,0,0,0,0,0,0,0,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,0,0,0,0,0,0,19522.2822010498,0,"slow/small"
8731,1,6196532.9544025,28.6544987659997,62.5930278236365,90.6690966285639,2.28687598059736,1.19510631636943,0.0826996239249609,0.00217259491665794,12.3380411474835,0.224078620410336,6196727.43314548,6196731,29.2047454824689,0.499998353780514,5,34.7047438362494,2.45787693066309,1.33305620555566,0.0877816868468706,0.0180167482769035,0.0598827779791059,0.0778995262560095,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.45787693066309,1.33305620555566,3.79093313621875,0.00125710679156493,34.7047438362494,0.0877816868468706,19522.2822010498,0.56004922331225,"slow/small"
8732,2,6196499.28522953,47.7801432900657,56.2141042384869,95.1593922797736,3.89822413252345,1.96986174814609,0.272311965730042,0.0149903511830741,25.6005659526588,0.805176515534484,6196724.8446118,6196731,57.3739346765239,0.999995203087668,9.99998692883753,68.3739168084491,4.51754354505909,2.44302116805806,0.30737690459637,0.0652518126616566,0.218485615737355,0.283737428399011,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.059666614396,1.1099649625024,3.1696315768984,0.00457882435753643,33.6691729721997,0.219595217749499,19522.2822010498,0.543337656131914,"slow/small"
8733,3,6196470.500274,57.0235050295932,55.8447265582772,98.2853142805754,5.21424522032958,2.56731342390258,0.514398632984694,0.044143539747682,39.3654261377664,1.64065317212106,6196722.65989918,6196731,85.658892366835,1.49999302633381,9.99998693647583,97.1588723296446,6.4814282991239,3.49932568996171,0.617657756382921,0.133511062614639,0.455747588394043,0.589258651008683,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1.96388475406481,1.05630452190365,3.02018927596846,0.00950918558524943,28.7849555211955,0.310280851786551,19522.2822010498,0.464518397219364,"slow/small"
8734,4,6196440.9441489,64.1193911355324,58.0298006451238,101.278780900016,6.38318398446917,3.08698211563071,0.787863783089749,0.0926607478909698,53.5731264257953,2.70406135663472,6196720.64930937,6196731,114.715016392133,1.99999409992119,9.99998693647583,126.71499742853,8.47980081088773,4.57495117682758,1.00461277185086,0.220900629968334,0.766133554936163,0.987034184904497,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1.99837251176383,1.07562548686587,3.0739979986297,0.0159283045351573,29.5561250988854,0.386955015467939,19522.2822010498,0.476963177825299,"slow/small"
8735,5,6196410.79968013,69.9811389901672,61.522700472247,104.368977261063,7.37262813753771,3.55566896821419,1.07831906810006,0.162310310993757,68.2011331550755,3.95744350557752,6196718.83107351,6196731,144.859484808755,1.99999445809167,9.99998693647583,156.859466203322,10.4484901055622,5.67787988486107,1.45799003530176,0.324074403043352,1.14506003113705,1.46913443418041,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,1.96868929467447,1.10292870803349,3.07161800270796,0.023708217028953,30.144468774792,0.4533772634509,19522.2822010498,0.48645759796241,"slow/small"
8736,6,6196379.30727542,75.2006961518151,65.6634329464829,108.117598161378,8.34951595385949,4.02299813213608,1.38064997957463,0.254123628558577,83.314690493713,5.38901913528625,6196716.9927123,6196731,176.351889522583,1.99999445809167,9.99998693647583,188.351870917151,12.5442876876681,6.85201914174696,1.97508765425417,0.441963312940945,1.59199289901588,2.03395621195682,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.0957975821059,1.17413925688589,3.26993683899179,0.032823051572786,31.492404713829,0.51709761895241,19522.2822010498,0.508209969318161,"slow/small"
8737,7,6196346.2529086,80.1512999576021,70.130296541397,112.56533346061,9.3297401121511,4.49787337670521,1.69343778246304,0.368926229633667,99.0115915412552,6.99859239924435,6196715.11002249,6196731,209.406256340841,1.99999445809167,9.99998693647583,221.406237735409,14.7825806150874,8.10598928510993,2.55641794418844,0.574514087189252,2.10825050298284,2.68276459017209,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.2382929274193,1.25397014336297,3.49226307078227,0.0432932233168116,33.054366818258,0.58133028993427,19522.2822010498,0.53341619667302,"slow/small"
8738,8,6196311.46301345,85.0594578127602,74.7846850405874,117.687032860337,10.3203689593012,4.98376402950811,2.01620860404564,0.507478440119825,115.389994946363,8.78799585721394,6196713.17217996,6196731,244.196151490016,1.99999445809167,9.99998693647583,256.196132884583,17.1714809267358,9.44433496345297,3.20328556184728,0.721836689718407,2.69559061434535,3.41742730406376,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.3889003116484,1.33834567834304,3.72724598999144,0.0551488729148282,34.789895149174,0.64686761765884,19522.2822010498,0.561423356107825,"slow/small"
8739,9,6196274.78697207,90.0640298564806,79.5825934548398,123.437441194957,11.3249285366819,5.48203763825541,2.34884004489504,0.670520468364222,132.542679882302,10.7599568470069,6196711.17367331,6196731,280.872192863562,1.99999445809167,9.99998693647583,292.87217425813,19.7162690679089,10.8700144672945,3.91729957894261,0.884115965430494,3.35594571091192,4.24006167634242,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.5447881411731,1.42567950384153,3.97046764501463,0.0684241687486906,36.676041373547,0.71401401709533,19522.2822010498,0.591861117959566,"slow/small"
8740,10,6196236.08600386,95.2520038128057,84.5263240059082,129.772471772447,12.3459398188,5.99350392677082,2.69135468971854,0.858789388279256,150.555911652089,12.9176970724627,6196709.11041217,6196731,319.57316107906,1.99999445809167,9.99998693647583,331.573142473628,22.4216315509397,12.3856533450916,4.70020671935384,1.06158007650754,4.09133437708374,5.15291445359128,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.7053624830308,1.5156388777971,4.2210013608279,0.0831553677832922,38.7009682154981,0.78290714041123,19522.2822010498,0.624538457704523,"slow/small"
8741,11,6196195.22575229,100.680176621623,89.6387948704934,136.657925732535,13.3860333065084,6.51906236672724,3.0438759864305,1.07303124267062,169.510457449702,15.2648901310384,6196706.97799709,6196731,360.433409088598,1.99999445809167,9.99999049538497,372.433394042075,25.2927426351287,13.9941503982465,5.55387554990908,1.25449703465129,4.90386541175537,6.15836244640666,30,2.76430178810377,5.63597330115968,7.02582651685225,12.1182307598845,9.99220459339209,0.1,0.0918416852881201,0.463767135199928,0.3478642684308,1.83639501542039,6196731,163.340853665653,0.265623350290582,0.2,30,0.1,0.6,0.2,0.9,30,31,5.22302311041532,5,11,0.011,0.2,1,0.577639448481798,0.1,2.87167151305592,9.89749802990817,0.185541336797561,0.361755002403689,0.348229243997284,0.142332008568869,0.0825202968828045,0.100078014881852,0.136474920855552,0.0747315268664395,10.2868212943108,"import_TO",0.0530513804374685,2.76430178810377,12.6617998180119,TRUE,0.0148166368009426,TRUE,0.553977330139282,TRUE,TRUE,TRUE,TRUE,TRUE,2091,2.871111084189,1.6084970531549,4.4796081373439,0.0993808258968585,40.860251568447,0.85366883055524,19522.2822010498,0.659383981141782,"slow/small"
